7663,A Case of Need,Jeffery Hudson-Michael Crichton,3.70,0451210638,9780451210630,eng,416,15655,606
7664,A New Collection of Three Complete Novels: Congo / Sphere / Eaters of the Dead,Michael Crichton,3.99,0517101351,9780517101353,eng,720,943,27
7665,Travels,Michael Crichton,3.95,0060509058,9780060509057,eng,400,6812,493
7667,Airframe,Michael Crichton,3.70,0099556316,9780099556312,eng,431,65778,1348
7668,Rising Sun,Michael Crichton,3.63,0606298231,9780606298230,eng,399,40901,690
7669,Timeline,Michael Crichton,3.84,0099244721,9780099244721,eng,489,161774,3258
7670,The Andromeda Strain (Andromeda #1),Michael Crichton,3.89,0060541814,9780060541811,eng,327,192637,2571
7672,Congo,Michael Crichton,3.58,0060541830,9780060541835,eng,442,140223,1468
7673,Eaters of the Dead,Michael Crichton,3.66,0060891564,9780060891565,eng,304,27412,1054
7674,The Michael Crichton Collection: Airframe / The Lost World / Timeline,Michael Crichton-Stephen Lang-Anthony Heald-Blair Brown,4.16,0739340336,9780739340332,en-GB,0,263,7
7677,Jurassic Park (Jurassic Park  #1),Michael Crichton,4.01,030734813X,9780307348135,spa,480,452245,3617
7679,The Terminal Man,Michael Crichton,3.36,0060092572,9780060092573,eng,266,20825,549
7681,Five Patients,Michael Crichton,3.48,0345354648,9780345354648,eng,204,4717,92
7682,The Great Train Robbery,Michael Crichton,3.85,0553129198,9780553129199,eng,300,20008,865
7684,Twister,Michael Crichton-Anne-Marie Martin,3.63,0345409701,9780345409706,eng,182,17,1
7685,The Secret of Santa Vittoria,Robert Crichton,4.13,0881842672,9780881842678,eng,416,553,60
7687,Peter Pan and Other Plays,J.M. Barrie-Peter Hollindale,3.99,0192839195,9780192839190,eng,384,332,20
7688,Managing the Professional Service Firm,David H. Maister,4.11,0743231562,9780743231565,en-US,376,50,2
7694,Management Information Systems: Managing the Digital Firm,Kenneth C. Laudon-Jane P. Laudon,3.54,0131538411,9780131538412,en-US,736,219,18
7695,Holy the Firm,Annie Dillard,4.22,0060915439,9780060915438,eng,76,3562,317
7697,Persian Mirrors: The Elusive Face of Iran,Elaine Sciolino,3.82,0743284798,9780743284790,eng,418,528,52
7700,Plays: Mrs Warren's Profession/Man and Superman/Major Barbara/Pygmalion,George Bernard Shaw-Sandie Byrne,3.94,0393977536,9780393977530,eng,551,120,6
7703,The Portable Bernard Shaw,George Bernard Shaw-Stanley Weintraub,4.00,0140150900,9780140150902,eng,698,39,2
7707,Pygmalion & My Fair Lady,George Bernard Shaw-Alan Jay Lerner,4.25,0451530098,9780451530097,eng,240,14709,58
7708,Saint Joan/Major Barbara/Androcles and the Lion,George Bernard Shaw,3.55,0394604806,9780394604800,eng,479,10,5
7714,Pygmalion,George Bernard Shaw,3.90,0486282228,9780486282220,eng,82,74859,1523
7716,Plays Pleasant,George Bernard Shaw-Dan H. Laurence-W.J. McCormack,3.92,0140437940,9780140437942,eng,336,255,9
7717,The Metamorphosis (Graphic Novel Adaptation),Peter Kuper-Franz Kafka-Kerstin Hasenpusch,3.77,1400047951,9781400047956,eng,80,144,21
7718,The Metamorphosis,Franz Kafka-Peter Kuper-Kerstin Hasenpusch,3.77,1400052998,9781400052998,eng,80,3015,288
7721,The Metamorphosis,Franz Kafka-Stanley Corngold,3.80,0393967972,9780393967975,eng,232,645,50
7723,The Metamorphosis and Other Stories,Franz Kafka-Jason Baker-Donna Freed,4.03,1593080298,9781593080297,eng,224,36697,745
7724,The Metamorphosis and Other Stories,Franz Kafka-Stanley Appelbaum,4.03,0486290301,9780486290300,eng,88,2404,122
7727,Antigone,Jean Anouilh,3.81,9990824495,9789990824490,fre,122,109,12
7728,Antigone (The Theban Plays  #3),Sophocles-J.E. Thomas,3.63,1580493882,9781580493888,eng,80,78422,1705
7731,Antigone's Claim: Kinship Between Life and Death,Judith Butler,3.76,0231118953,9780231118958,en-US,118,406,20
7733,Gulliver's Travels,Jonathan Swift-Robert DeMaria Jr.,3.56,0141439491,9780141439495,eng,306,185945,3273
7734,Gulliver's Travels,Jonathan Swift-Claude Julien Rawson-Ian Higgins,3.56,0192805347,9780192805348,eng,422,253,20
7737,Gulliver's Travels,Jonathan Swift-David Case,3.56,1400102723,9781400102723,eng,0,4,1
7739,Gulliver's Travels,Gill Harvey-Jonathan Swift,3.34,0794503292,9780794503291,eng,64,13,3
7740,Gulliver's Travels,Martin Woodside-Jamel Akib-Arthur Pober-Jonathan Swift,3.93,1402726627,9781402726620,eng,160,724,23
7741,Gulliver's Travels,Jonathan Swift-Robert Hardy,3.56,1844560341,9781844560349,eng,3,8,0
7742,Ahab's Wife  or The Star-Gazer,Sena Jeter Naslund,4.03,0060838744,9780060838744,eng,704,39429,2333
7745,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,0679785892,9780679785897,eng,204,259867,4897
7746,Fear and Loathing in Las Vegas and Other American Stories (Modern Library),Hunter S. Thompson-Ralph Steadman,4.21,0679602984,9780679602989,eng,283,1689,81
7747,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,0007204493,9780007204496,eng,230,3204,235
7748,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,4.11,0446698229,9780446698221,eng,481,16591,638
7749,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,0446313939,9780446313933,eng,208,258,27
7750,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,0445084316,9780445084315,eng,208,374,37
7752,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976,Hunter S. Thompson,4.07,0684873168,9780684873169,eng,784,3714,83
7757,Cliffsnotes on Beckett's Waiting for Godot and Other Plays,James Lamar Roberts-Jeffrey Fisher,3.67,0822013541,9780822013549,eng,72,3,0
7763,The Joy Luck Club,Amy Tan,3.91,0143038095,9780143038092,eng,288,550264,6807
7767,The Joy Luck Club (Oxford Bookworms Library: Stage 6 Reader),Clare West-Amy Tan,4.30,0194230899,9780194230896,eng,120,1221,7
7769,Dr. Seuss's ABC,Dr. Seuss,4.08,0679882812,9780679882817,eng,21,27135,736
7772,Dr. Seuss's Sleep Book,Dr. Seuss,4.17,0394800915,9780394800912,eng,58,8683,337
7775,Happy Birthday to You!,Dr. Seuss,4.12,0394800761,9780394800769,eng,64,4130,250
7777,McElligot's Pool,Dr. Seuss,4.07,0394800834,9780394800837,eng,64,4403,242
7778,The Cat in the Hat,Dr. Seuss,4.16,0679891110,9780679891116,eng,61,290,4
7779,Horton Hears a Who!,Dr. Seuss,4.17,0679800034,9780679800033,eng,64,86300,1145
7781,The 500 Hats of Bartholomew Cubbins,Dr. Seuss,4.04,039484484X,9780394844848,eng,56,12794,306
7783,Oh Say Can You Say?,Dr. Seuss,4.01,0007175221,9780007175222,eng,36,5726,157
7784,The Lorax,Dr. Seuss,4.35,0679889108,9780679889106,eng,72,245819,3368
7785,I Can Read With My Eyes Shut!,Dr. Seuss,4.20,0007158513,9780007158515,eng,48,16561,423
7786,¡Horton escucha a quién!,Dr. Seuss-Yanitzia Canetti,4.17,1930332351,9781930332355,spa,64,26,4
7788,The Cat in the Hat and Other Dr. Seuss Favorites,Dr. Seuss-Various,4.41,0807218731,9780807218730,eng,61,48322,151
7789,Daisy-Head Mayzie,Dr. Seuss,3.86,0679867120,9780679867128,eng,56,3128,130
7791,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear-Art Spiegelman-Dr. Seuss,4.18,1565847040,9781565847040,eng,272,1225,94
7793,Dr. Seuss's ABC (Book & CD),Dr. Seuss,4.08,0375834966,9780375834967,eng,64,7,0
7796,Cattus Petasatus: The Cat in the Hat in Latin,Dr. Seuss-Jennifer Morrish Tunberg-Terence Tunberg-Terence O. Tunberg-Guenevera Tunberg-Terentio Tunberg,4.16,0865164711,9780865164710,lat,75,62,10
7797,Ten Apples Up On Top!,Theo LeSieg-Dr. Seuss-Roy McKie,4.12,0007169973,9780007169979,eng,62,30632,455
7803,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods,Julia Butterfly Hill,3.94,0062516590,9780062516596,eng,262,1774,219
7805,Pale Fire,Vladimir Nabokov,4.17,0141185260,9780141185262,eng,246,30216,1483
7806,Nabokov's Pale Fire: The Magic of Artistic Discovery,Brian Boyd,4.22,0691089574,9780691089577,eng,320,169,24
7807,Novels 1955–1962: Lolita / Pnin / Pale Fire / Lolita: A Screenplay,Vladimir Nabokov-Brian Boyd,4.41,1883011191,9781883011192,eng,916,537,40
7811,A Friend of the Earth,T. Coraghessan Boyle,3.67,0747553467,9780747553465,eng,275,29,2
7815,The Year of Magical Thinking,Joan Didion,3.88,1400078431,9781400078431,eng,227,112599,8270
7816,Slouching Towards Bethlehem,Joan Didion,4.22,0007115229,9780007115228,eng,207,136,21
7817,The White Album,Joan Didion,4.17,0006545866,9780006545866,eng,224,91,8
7821,Seduction and Betrayal: Women and Literature,Elizabeth Hardwick-Joan Didion,4.06,0940322781,9780940322783,eng,224,246,23
7828,Slouching Toward Bethlehem,Joan Didion,4.22,0440080274,9780440080275,eng,256,173,21
7830,After Henry,Joan Didion,3.82,0679745394,9780679745396,eng,320,1145,92
7841,Another Day in Paradise: The Fourth Sherman's Lagoon Collection,Jim Toomey,4.34,0740720120,9780740720123,eng,130,65,1
7842,Another Day in Cubicle Paradise,Scott Adams,3.99,0740721941,9780740721946,eng,128,396,10
7845,Moby Dick,Herman Melville,3.49,0140620621,9780140620627,eng,536,672,76
7847,Moby-Dick,Herman Melville-Nathaniel Philbrick,3.49,0142000086,9780142000083,en-US,625,999,167
7848,Moby-Dick; or  The Whale,Herman Melville-Rockwell Kent-Elizabeth Hardwick,3.49,067978327X,9780679783275,eng,896,545,88
7849,Moby Dick  or The Whale,Herman Melville-Harrison Hayford-Hershel Parker,3.49,0810119110,9780810119116,en-US,573,98,17
7850,The Girl in the Flammable Skirt,Aimee Bender,3.88,0385492162,9780385492164,eng,192,6441,660
7855,Planet of Slums,Mike  Davis,3.91,1844670228,9781844670222,eng,228,1652,171
7859,Late Victorian Holocausts: El Niño Famines and the Making of the Third World,Mike  Davis,4.10,1859843824,9781859843826,eng,464,970,97
7861,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón-Mike  Davis,4.07,1931859353,9781931859356,eng,240,226,21
7864,Days Between Stations,Steve Erickson,3.99,0708837581,9780708837580,eng,249,25,3
7865,Days Between Stations,Steve Erickson,3.99,0743265696,9780743265690,eng,256,675,44
7869,The Bourne Identity (Jason Bourne  #1),Robert Ludlum,4.00,0752864327,9780752864327,eng,566,354289,3437
7881,Little Plum,Rumer Godden-Jean Primrose,4.22,0140307370,9780140307375,eng,144,10,1
7885,On the Banks of Plum Creek (Little House  #4),Laura Ingalls Wilder-Garth Williams,4.20,0590488155,9780590488150,en-US,339,187,16
7890,Betsy's Wedding (Betsy-Tacy  #10),Maud Hart Lovelace-Vera Neville,4.31,0064405443,9780064405447,en-US,260,4054,146
7891,Betsy and the Great World (Betsy-Tacy  #9),Maud Hart Lovelace-Vera Neville,4.13,0064405451,9780064405454,eng,321,4689,143
7894,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),Maud Hart Lovelace-Lois Lenski,4.17,0064400999,9780064400992,en-US,192,7661,179
7895,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series,Julie A. Schrader,4.29,0971316821,9780971316829,en-US,325,58,7
7896,Early Candlelight,Maud Hart Lovelace-Rhoda R. Gilman,3.66,0873512693,9780873512695,eng,342,173,29
7898,Betsy and Joe (Betsy-Tacy  #8),Maud Hart Lovelace-Vera Neville,4.31,006440546X,9780064405461,eng,336,4411,111
7899,The Betsy-Tacy Treasury (Betsy-Tacy  #1–4),Maud Hart Lovelace-Lois Lenski,4.55,0060249196,9780060249199,en-US,592,444,52
7900,Between Deep Valley and the Great World: Maud Hart Lovelace in Minneapolis,Amy Dolnick,3.90,0964084600,9780964084605,eng,63,32,3
7901,Betsy Was a Junior (Betsy-Tacy  #7),Maud Hart Lovelace-Vera Neville,4.17,0064405478,9780064405478,en-US,320,4744,118
7905,Betsy and Tacy Go Downtown (Betsy-Tacy  #4),Maud Hart Lovelace-Lois Lenski,4.21,0690134495,9780690134490,eng,180,67,6
7906,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace-Vera Neville,4.23,0064408582,9780064408585,eng,304,2637,138
7907,Heaven to Betsy (Betsy-Tacy  #5),Maud Hart Lovelace-Vera Neville,4.29,0064401103,9780064401104,eng,368,5224,194
7909,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace-Lois Lenski,4.07,0064400964,9780064400961,en-US,144,20496,892
7911,Five Little Peppers and How They Grew,Margaret Sidney,4.03,1416916172,9781416916178,eng,352,21713,385
7914,Five Little Peppers at School,Margaret Sidney-Barbara Cooney,3.91,044040035X,9780440400356,eng,320,236,7
7924,All-of-a-Kind Family Uptown,Sydney Taylor,4.28,0929093097,9780929093093,eng,160,5581,61
7926,All-of-a-Kind Family,Sydney Taylor,4.22,0385732953,9780385732956,eng,188,21031,789
7934,Baby Island,Carol Ryrie Brink,4.04,059033221X,9780590332217,eng,154,116,39
7938,Winter Cottage,Carol Ryrie Brink,4.15,0020419708,9780020419709,eng,178,159,31
7941,Betsy's Little Star,Carolyn Haywood,4.05,0440401720,9780440401728,eng,157,339,20
7945,Eddie and Louella,Carolyn Haywood,4.00,0688212549,9780688212544,eng,192,38,3
7946,Eddie's Valuable Property,Carolyn Haywood,4.08,0688320147,9780688320140,eng,192,39,2
7955,Empire (Empire  #1),Orson Scott Card,3.43,0765316110,9780765316110,en-US,352,8417,746
7956,Treason,Orson Scott Card,3.90,0765309041,9780765309044,eng,288,6095,333
7957,First Meetings in Ender's Universe (Ender's Saga  #0.5),Orson Scott Card,3.83,0765347989,9780765347985,eng,212,10140,485
7958,Sarah (Women of Genesis  #1),Orson Scott Card,3.88,0765341174,9780765341174,eng,341,9669,989
7959,Rachel & Leah (Women of Genesis  #3),Orson Scott Card,3.85,0765341298,9780765341297,en-GB,368,5545,506
7960,How to Write Science Fiction and Fantasy,Orson Scott Card,3.90,0898794161,9780898794168,eng,140,463,66
7961,Saints,Orson Scott Card,3.53,0312876068,9780312876067,eng,608,2391,263
7962,Heartfire (Tales of Alvin Maker  #5),Orson Scott Card,3.70,1841490326,9781841490328,en-US,336,10862,164
7965,Homebody,Orson Scott Card,3.39,0061093998,9780061093999,eng,430,2660,165
7966,Rebekah (Women of Genesis  #2),Orson Scott Card,3.84,076534128X,9780765341280,eng,416,7394,615
7967,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.06,0812550757,9780812550757,eng,382,182235,6426
7968,Red Prophet (Tales of Alvin Maker  #2),Orson Scott Card,3.79,0812524268,9780812524260,en-US,311,17817,415
7971,The Call of Earth (Homecoming  #2),Orson Scott Card,3.58,0812532619,9780812532616,eng,352,10051,164
7972,Shadow of the Hegemon (Shadow  #2),Orson Scott Card-David Birney-Scott Brick-Gabrielle de Cuir-Scott Sowers,3.94,1593974809,9781593974800,eng,13,107,18
7973,Enchantment,Orson Scott Card,3.90,0345482409,9780345482402,eng,422,23134,2164
7974,Voyage of Slaves (Flying Dutchman  #3),Brian Jacques-David Elliot,4.13,0399245499,9780399245497,en-US,356,2233,67
7975,High Rhulain (Redwall  #18),Brian Jacques-David Elliot,4.12,0399242082,9780399242083,en-US,341,129,13
7983,Salamandastron (Redwall  #5),Brian Jacques-Gary Chalk,4.06,0142501522,9780142501528,en-US,400,25484,238
7987,The Legend of Luke (Redwall  #12),Brian Jacques,4.00,0142501093,9780142501092,eng,374,13846,145
7996,Redwall (Redwall  #1),Brian Jacques,4.13,1862301387,9781862301382,eng,352,84503,2487
7997,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques-Ian Schoenherr,3.99,0142501182,9780142501184,eng,356,7648,249
7998,Outcast of Redwall (Redwall  #8),Brian Jacques,3.92,0142401420,9780142401422,en-US,368,17179,187
8001,Triss (Redwall  #15),Brian Jacques-Allan Curless,3.98,0142402486,9780142402481,eng,389,10527,115
8004,A Redwall Winter's Tale,Brian Jacques-Christopher Denise,4.13,0142401986,9780142401989,en-US,72,2321,41
8012,Mr. Impossible,Roger Hargreaves,3.94,084317420X,9780843174205,eng,32,587,27
8013,Mr. Christmas,Roger Hargreaves-Adam Hargreaves,3.64,0843121106,9780843121100,eng,40,191,17
8014,Mr. Bump,Roger Hargreaves,4.03,0843178388,9780843178388,eng,32,1630,70
8016,Little Miss Bad (Little Miss Books  #32),Roger Hargreaves-Adam Hargreaves,3.89,0749858532,9780749858537,eng,34,224,12
8019,Little Miss Birthday,Roger Hargreaves-Adam Hargreaves,4.00,0843121319,9780843121315,eng,32,188,11
8020,Little Miss Scary,Roger Hargreaves-Adam Hargreaves,3.73,0749858524,9780749858520,eng,32,175,13
8032,Mr. Jelly and the Pirates,Roger Hargreaves-Adam Hargreaves,3.82,084312492X,9780843124927,eng,32,86,11
8044,Grandma Baa (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.12,0679801243,9780679801245,eng,32,6,0
8048,Bill Buzz (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.67,0679801154,9780679801153,eng,32,2,0
8051,Gary Grizzle (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.50,0679801251,9780679801252,eng,32,3,0
8053,Charlie Oink (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.33,067980126X,9780679801269,eng,32,3,0
8060,Madame Je-Sais-Tout,Roger Hargreaves,3.75,2010189140,9782010189142,fre,36,1,0
8062,The Poppy Seed Cakes,Margery Clark-Maud Petersham-Miska Petersham,4.40,0385074573,9780385074575,eng,158,55,9
8065,Cloudy with a Chance of Meatballs,Judi Barrett-Ron Barrett-Linda Terheyden-Jerry Terheyden,4.16,0941078914,9780941078917,eng,1,8,1
8067,Cloudy with a Chance of Meatballs,Judi Barrett-Ron Barrett-Linda Terheyden-Jerry Terheyden,4.16,1591127017,9781591127017,en-US,1,2,0
8069,Pickles To Pittsburgh (Cloudy with a Chance of Meatballs  #2),Judi Barrett-Ron Barrett,3.70,0439202248,9780439202244,eng,32,28,1
8073,Cloudy With a Chance of Meatballs,Judi Barrett-Ron Barrett,4.16,0689707495,9780689707490,eng,32,114747,1948
8074,The Wind Thief,Judi Barrett-Diane Dawson Hearn,3.80,0689305648,9780689305641,eng,32,4,1
8077,Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD,Judi Barrett-Ron Barrett,4.10,1595191356,9781595191359,eng,32,0,0
8084,Beauty,Robin McKinley,4.05,0060753102,9780060753108,eng,325,3203,481
8086,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,4.39,0142302333,9780142302330,eng,1008,504,11
8087,Deerskin,Robin McKinley,3.89,0441012396,9780441012398,en-US,384,17073,965
8088,Sunshine,Robin McKinley,3.85,0515138819,9780515138818,en-US,405,30168,3414
8089,Rose Daughter,Robin McKinley,3.77,0441005837,9780441005833,eng,304,16756,959
8091,The Door in the Hedge,Robin McKinley,3.68,0698119606,9780698119604,eng,224,7805,409
8092,The Blue Sword,Robin McKinley,4.23,0141311886,9780141311883,eng,272,286,35
8093,The Stone Fey,Robin McKinley-John Clapp,3.35,0152000178,9780152000172,eng,64,1025,77
8127,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,4.24,0451528824,9780451528827,eng,320,583568,12837
8134,Anne of Green Gables,L.M. Montgomery-Barbara Caruso,4.24,1419326961,9781419326967,en-US,9,64,17
8137,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,3.81,0553560689,9780553560688,eng,403,2958,107
8141,Anne of Avonlea,L.M. Montgomery-Clare Sieffert,4.22,0448400634,9780448400631,eng,315,79,12
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,4.30,0679729976,9780679729976,eng,685,5766,177
8147,The Gift,Vladimir Nabokov-Michael Scammell-Dmitri Nabokov,4.00,0141185872,9780141185873,eng,406,2234,104
8148,Lectures on Literature,Vladimir Nabokov-Fredson Bowers-John Updike,4.33,0156027755,9780156027755,eng,385,1568,81
8149,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory,Vladimir Nabokov-Brian Boyd,4.38,1883011183,9781883011185,eng,734,111,9
8150,The American Years,Brian Boyd,4.31,0691024715,9780691024714,eng,800,254,22
8151,Laughter in the Dark,Vladimir Nabokov,3.96,0811216748,9780811216746,eng,292,8233,442
8153,The Luzhin Defense,Vladimir Nabokov-Michael Scammell,3.95,0679727221,9780679727224,eng,256,6967,259
8154,King  Queen  Knave,Vladimir Nabokov-Dmitri Nabokov,3.81,0141185775,9780141185774,eng,275,2801,136
8155,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,4.17,031235326X,9780312353261,eng,928,33783,552
8162,The Ravenscar Dynasty (Ravenscar  #1),Barbara Taylor Bradford,3.61,0312354606,9780312354602,en-US,484,1241,100
8172,Superman: Birthright,Mark Waid-Alfred Gough-Miles Millar-Dave McCaig-Gerry Alanguilan-Leinil Francis Yu,4.13,1401202527,9781401202521,eng,287,9912,388
8174,Dark Birthright,Jeanne Treat-Jane Starr Weils,3.63,097216748X,9780972167482,eng,429,128,26
8178,Birthright (Diablo: The Sin War  #1),Richard A. Knaak,3.74,0743471229,9780743471220,eng,326,1186,65
8183,Birthright,Joseph Amiel,3.86,0241115078,9780241115077,eng,407,14,2
8185,Deeds,Joseph Amiel,3.59,0747402469,9780747402466,eng,583,10,0
8196,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,William   Anderson-Laura Ingalls Wilder,4.30,0060278420,9780060278427,eng,80,713,48
8197,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1),Laura Ingalls Wilder-Stephen W. Hines,3.95,1400307848,9781400307845,eng,113,100,10
8199,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),Laura Ingalls Wilder-Stephen W. Hines,3.84,1400307856,9781400307852,eng,116,87,9
8200,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,Laura Ingalls Wilder,4.14,0060724919,9780060724917,eng,352,667,50
8202,Laura Ingalls Wilder: A Biography,William   Anderson,4.20,0060885521,9780060885526,eng,256,4007,91
8203,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11),Laura Ingalls Wilder-Roger Lea MacBride-Margot Patterson Doss,3.84,0064400816,9780064400817,eng,124,3837,115
8204,The Laura Ingalls Wilder Country Cookbook,Laura Ingalls Wilder-William   Anderson,4.08,0064461963,9780064461962,eng,160,226,18
8205,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder-Stephen W. Hines,3.89,1400307864,9781400307869,eng,128,38,2
8206,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke-Peter Gandy,3.95,140008279X,9781400082797,en-US,276,334,30
8213,The Erotic Phenomenon,Jean-Luc Marion-Stephen E. Lewis,4.04,0226505367,9780226505367,eng,248,72,11
8214,The Phenomenon of Life: Toward a Philosophical Biology,Hans Jonas-Lawrence Vogel-Eleonore Jonas,4.23,0810117495,9780810117495,eng,304,89,9
8218,Down to the Bonny Glen (Little House: The Martha Years  #3),Melissa Wiley-Renée Graef,4.14,0064407144,9780064407144,eng,321,1438,39
8221,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,4.11,0380016362,9780380016365,en-GB,241,5514,121
8227,Winter Days in the Big Woods,Laura Ingalls Wilder-Renée Graef,4.28,0064433730,9780064433730,eng,32,1487,55
8230,Winter on the Farm,Laura Ingalls Wilder-Renée Graef-Jody Wheeler,4.13,006440692X,9780064406925,eng,32,400,23
8233,Summertime in the Big Woods,Laura Ingalls Wilder-Renée Graef,4.18,0064434974,9780064434973,eng,40,847,30
8244,Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years,Cynthia Rylant-Jim LaMarche,4.04,0064409902,9780064409902,eng,176,4631,84
8246,Laura Ingalls Wilder's Fairy Poems,Laura Ingalls Wilder-Richard  Hull,3.97,0385325339,9780385325332,eng,39,135,17
8252,Farmer Boy (Little House  #3),Laura Ingalls Wilder-Garth Williams,4.06,0060885386,9780060885380,eng,357,44132,1192
8253,Little Town on the Prairie  (Little House  #7),Laura Ingalls Wilder-Garth Williams,4.18,0060885432,9780060885434,eng,374,70683,612
8254,Christmas Stories (Little House Chapter Books: Laura  #10),Laura Ingalls Wilder-Renée Graef-Heather Henson,4.22,0064420817,9780064420815,eng,80,63,7
8255,My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's,Carolyn Strom Collins-Christina Wyss Eriksson-Mary Collier,4.05,0064462048,9780064462044,eng,64,56,6
8256,Christmas in the Big Woods,Laura Ingalls Wilder-Renée Graef,4.19,0064434877,9780064434874,eng,32,2062,69
8279,Christmas In The Big Woods (Little House),Laura Ingalls Wilder-Renée Graef,4.19,0590928899,9780590928892,eng,40,4,0
8282,The Long Winter (Little House  #6),Laura Ingalls Wilder-Garth Williams,4.14,0060885424,9780060885427,eng,422,66192,982
8285,A Little House Birthday,Laura Ingalls Wilder-Doris Ettlinger,4.13,006443494X,9780064434942,eng,40,444,17
8290,The Deer in the Wood,Laura Ingalls Wilder-Renée Graef,4.17,0064434982,9780064434980,eng,32,302,21
8296,The First Four Years  (Little House  #9),Laura Ingalls Wilder-Garth Williams,3.88,0060885459,9780060885458,eng,126,27390,504
8298,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,Barbara M. Walker-Garth Williams,4.14,0064460908,9780064460903,eng,256,3251,88
8335,Let the Hurricane Roar,Rose Wilder Lane,3.96,0064401588,9780064401586,en-US,118,179,31
8337,Little House in the Big Woods (Little House  #1),Laura Ingalls Wilder-Garth Williams,4.18,0060885378,9780060885373,eng,198,193862,3264
8340,Laura Ingalls Wilder Country: The People and Places in Laura Ingalls Wilder's Life and books,William   Anderson,4.23,0613926552,9780613926553,eng,120,463,33
8359,Flowers (Eyewitness Explorers),David Burnie,4.00,0789422131,9780789422132,eng,64,8,2
8362,Animal: The Definitive Visual Guide to the World's Wildlife,David Burnie-Don E. Wilson,4.52,0756616344,9780756616342,eng,624,551,16
8370,The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg-Walt Disney Company,4.33,0786864028,9780786864027,eng,192,33,2
8373,El Reino Animal,Sergio Ramírez,3.69,9707705736,9789707705739,spa,256,16,4
8417,Tree (Eyewitness Books),David Burnie-Peter K. Chadwick,4.07,0789458209,9780789458209,eng,64,5,0
8425,Get a Grip on Evolution,David Burnie,3.72,0737000368,9780737000368,eng,192,60,6
8428,Insects & Spiders,David Burnie,4.33,0783548818,9780783548814,eng,64,3,0
8486,The Prophet of Yonwood,Jeanne DuPrau,3.27,0375875263,9780375875267,eng,289,601,82
8489,Muhammad: A Prophet for Our Time,Karen Armstrong,4.04,0060598972,9780060598976,eng,256,1662,180
8492,Prophet,Frank E. Peretti,3.94,1581345267,9781581345261,en-US,416,12479,210
8494,Access the Power of Your Higher Self: Your Source of Inner Guidance and Spiritual Transformation (Pocket Guides to Practical Spirituality),Elizabeth Clare Prophet,4.12,0922729360,9780922729364,en-GB,100,50,5
8495,Hailstones and Halibut Bones,Mary O'Neill-John Wallner,4.32,0385410786,9780385410786,en-US,64,116,21
8499,The Second Sex,Simone de Beauvoir-H.M. Parshley-Margaret Crosland,4.12,1857151372,9781857151374,eng,848,44,6
